Cluster,Frame,AtomID,X,Y,Z,X_Center,Y_Center,Z_Center,R,Theta,D_958,D_1178,D_1366,D_2377,D_3796,PCAcyl_0,PCAcyl_1,PCAcyl_2,PCAcyl_3,PCAcyl_4
12,1271.998487140696,165672.0711043873,99.79548169440244,124.19318714069587,38.583281391830596,92.80628320726169,139.7351194856278,62.684702118002924,17.429264740643024,-1.15164689953552,34.93744087186982,90.36820629619068,10.730312711486828,47.96922985110345,54.18380373504179,-58.1820420421186,23.552511779295397,2.160662984055048,-5.864820512854357,8.0951948440525
13,817.4020618556701,165780.48453608248,80.20521855670106,74.98835670103092,125.78355360824742,92.67845917525771,139.6114478350515,62.69392226804124,66.21342727823365,-1.764299436170482,91.4557391786552,90.68748717055767,111.50164842772666,86.4540614043458,127.46337975920932,80.2145757956714,7.209914953982129,27.777937349559977,-13.709047195158188,0.2351904118101366
14,828.030612244898,165771.27551020408,31.964645918367346,123.99418673469393,99.79345000000002,92.66229857142854,139.17534163265304,62.85444734693877,62.86675783214542,-2.8926561352022766,104.4412419675121,65.64165302813076,95.71273946606632,50.55920340195389,101.14371413492366,44.84034722535543,-24.79990120664242,41.792205278032185,9.666506766280355,-2.5201244881575318
15,656.2931034482758,165820.2155172414,156.89773879310354,149.6955275862069,121.36460517241387,92.69629603448274,139.14449534482767,62.904922241379296,65.62706196607657,0.159860517348182,80.95432401841799,80.06793348469624,111.60245679573042,125.02747910488704,89.80301541817376,76.47354066053077,-0.21934456866911525,-27.204176047038676,-7.773461700747345,1.5854455456380658
16,1221.0133333333333,165730.80666666667,58.27159066666668,117.43541933333331,110.60684333333336,92.7696996,139.41979933333334,62.63893506666665,41.44894158589207,-2.5765450580831213,86.6902668013974,53.234355452333965,90.37819120659339,55.22595632043333,94.86396668174845,32.602165280294415,-32.056823439373616,28.88292127440843,-3.7404036506270244,0.6228821086088906
17,654.5648854961833,165605.8396946565,141.08677938931305,86.19093435114506,10.797288549618324,92.6187093129771,139.24455099236627,62.93279007633589,72.32639285712067,-0.8308918414785054,56.31037171634169,146.1037050000611,64.25374536975393,103.0925265663418,104.95583009344442,37.798025119637515,75.47434030271137,-1.5916730936610575,-13.965036953753845,0.569290815263347
18,903.8495575221239,165747.9115044248,131.32708407079647,136.8953814159292,122.02864424778765,92.70958194690265,139.5100591150442,62.77136035398231,39.60049826003094,-0.07748076884038793,70.3369583565864,60.57714877198511,98.72287973551889,102.39895515755221,83.69154836233092,49.023602283523466,-18.134745120472274,-17.642784748240153,-14.096412787439153,3.0144890465473027
19,1222.8545454545454,165860.3818181818,143.95018727272728,90.04443454545455,95.58276000000002,92.59422218181815,139.4402116363636,62.81270472727274,72.08251214229622,-0.7588443848541898,49.127396077171944,101.6990194266988,89.65033907048343,101.08735105430831,103.3085086447436,46.092474604181675,28.166210457003032,-7.501597820706468,-31.763973289248614,-3.4934941392998744
20,1000.7046979865772,165698.55033557047,84.16466644295299,111.62822953020134,99.29744362416106,92.84987543624158,139.33307610738254,62.69262939597318,29.5580895627931,-1.889011706333261,59.86874145181307,56.37695875581142,72.5900001853881,52.73945523310836,82.00605885047175,3.7222548723698043,-22.969291359317324,16.70941165006455,-15.905219602442397,-1.4720762852125782
21,1489.579831932773,165644.93277310923,154.3165210084033,133.6986478991596,36.7905588235294,92.57770134453784,139.24419495798313,62.8916137815126,62.37075144922632,-0.09262184429886747,43.24246606085001,114.3738102256812,58.84517940997793,101.92391410275198,66.23405438100338,8.809154772745686,42.77733765040525,-29.284921110050668,-10.76038588668494,-4.004129696475783
22,604.5257731958762,165670.6701030928,151.71972577319593,94.93734123711334,125.14620412371133,92.66255381443297,139.08340556701037,63.00319072164949,74.03169880248804,-0.6414699437114423,74.305733590158,101.56888404194251,114.15523205392297,120.77290283911293,117.25196909623872,87.38088793573743,23.714133887490902,-8.185626506351168,-22.900304076683497,0.08559028690606695
23,1744.7654320987654,165716.64197530865,60.90236419753086,201.3368209876544,9.154787654320984,92.65655777777772,139.83539283950614,62.69934271604938,69.96520143605804,2.047189452705733,122.16657153689289,115.36657156279409,84.43615183145089,95.58322795961546,68.51087259053135,55.267300710221456,23.72895197387226,-2.1069476316144784,49.82373521448839,-4.092327438142867
24,1506.9395973154362,165898.63758389262,41.05282953020136,135.64825302013423,14.101160402684558,92.63369033557042,139.3998502013423,62.74954456375839,52.35555360949501,-1.1798139266443268,98.72124046434635,113.55581940437527,59.746061836708385,49.205194571986816,85.15442610258279,15.479105964797126,26.655655446451178,37.012271899220785,28.183307742550976,-4.545426384782507
25,1374.1263157894737,165819.7789473684,123.90644105263156,203.2313957894737,117.82917789473684,92.71128231578949,139.64970757894736,62.66255515789476,71.12585657553339,1.1137647522158485,111.01633416319889,59.9186626467362,118.46885254081428,125.15011516246038,73.48742719631055,84.18214816316224,-27.86039925932868,-30.323543990179314,20.135366490578576,4.901276811429765
26,1001.1916461916462,165741.74447174446,95.9397400491401,137.70173267813271,75.66478230958228,92.86208963144958,139.660825061425,62.63972063882064,6.855864504452476,-0.3618093376142035,44.66337968439621,52.15896352154474,46.943062860131,48.92639891650314,45.59785855532751,-37.21185903668956,-24.593756882069005,-5.283423712844174,-6.842644921303176,-3.14560989384883
27,1487.0864197530864,165604.2962962963,83.07759012345682,106.36529382716049,8.157848148148144,92.52096172839508,139.42862864197522,62.93308543209874,35.93323355637441,-1.8733478421785854,66.06304080965376,124.10115668348605,36.40406277074497,58.62882284789666,85.95476502336204,-7.232166734032421,49.95441356089641,22.997633384881677,6.035777794489322,3.609275505423665
28,665.3924050632911,165643.48101265822,135.82317974683548,92.53438860759495,134.4785316455697,92.73483443037975,139.02237088607598,62.92815873417721,63.57507970034049,-0.8245289318733711,80.10128642021664,93.80568608033035,116.48048509216396,114.93410804983971,119.7232542552641,88.94893055668163,14.472609163250887,-1.4066684674579955,-20.938548330448043,1.4249771715261683
29,909.8475609756098,165797.06097560975,80.21356829268291,76.40581646341465,9.991268292682927,92.81025926829268,139.3788673170732,62.71713939024391,64.54588752593683,-1.7692745231356188,75.5782756320136,138.66988593940263,58.36484418245055,67.90292402274514,110.94525503253328,27.40311729648921,61.7577933732312,33.54403853888363,0.3302346045477102,0.018388437359987794
30,1204.4587155963302,165811.66972477065,72.38730917431194,110.88580275229359,122.28241926605507,92.65513522935782,139.3169988990826,62.8150093577982,35.64000555903333,-2.1980281125712917,84.12569353153862,55.988874042728774,96.93512966255969,68.96847801543962,100.68722657327434,44.99808733564612,-27.27016231939059,21.143175646554848,-10.011615661562839,2.653236311380155
31,693.7702702702703,165836.86486486485,35.945985135135125,102.53675675675674,8.982041891891887,92.84676324324326,139.58065567567564,62.54361162162163,68.76705745555111,-2.561333243291712,104.00817046957486,132.09128271017542,70.65981849387127,55.437388848189926,110.53291055019717,40.31115105139905,45.418841221122285,49.65108093679835,21.473854656737522,-4.24714234258859
32,1105.6770833333333,165734.80208333334,159.66319583333336,129.06391249999993,131.32207083333336,92.69421000000001,139.24745083333337,62.82855062500001,68.38643336054203,-0.14626017419970408,83.92025810842746,89.75035625209993,119.46999183490277,129.30936874881965,106.31768687325666,92.8458600689097,9.732383670584717,-19.49882103422607,-13.137038355691871,2.1173734475997708
33,834.8260869565217,165903.60869565216,67.85282441471577,145.94422876254183,84.28276488294316,92.76720040133779,139.22634013377927,62.82834969899667,26.155681693288606,2.553446871383047,73.32087495386999,39.51717925319893,64.28493912130499,41.7159137301474,57.55611908728815,-13.569130182360153,-44.509942211795575,13.483944762238695,6.0040464630146735,-1.1672662262121387
34,1282.326923076923,165802.49038461538,63.1707048076923,90.96422596153845,80.8706692307692,92.81998807692311,139.49810942307693,62.58943307692305,57.25517850461634,-2.110635625050742,69.68401845070126,84.6289735925841,71.68709927446994,38.66551851664408,98.78590309587449,10.312563294484995,1.6699054601269117,42.154327748067836,-9.663905397006499,-7.640557403345756
35,1228.3565217391304,165918.5043478261,106.18625217391309,97.3435286956522,84.64302869565212,92.83827304347828,139.46612573913043,62.68401147826086,44.56072201718044,-1.270362131043634,37.21269582107357,79.53983797371282,63.79638937355986,61.76430739107397,84.38722811873073,-3.913605813048853,6.093368838707171,7.124179813809097,-30.321552881262935,-4.8792703211646264
36,739.12,165781.43,126.02309599999997,77.69923899999998,126.05195699999999,92.62762400000001,139.230596,62.82565240000001,70.34080947246962,-1.0797711967919241,77.10239327090798,100.18171373814303,112.06530013625016,107.14516294312631,123.72275663294202,83.56060481838898,21.154824873622022,6.662162149617566,-23.02938191577958,-0.20012543540424932
37,1063.532258064516,165800.5806451613,147.15624999999997,186.22270806451618,92.8526048387097,92.64932322580641,139.4430448387096,62.858129999999996,72.67425827759733,0.7091423458434533,86.33626183887138,76.31118238245946,99.75330669519194,120.4374955700628,59.71654395959724,55.24395494269183,-7.499239912308578,-39.679917476789846,13.102491691389066,-2.235910903595015
38,1548.4907975460123,165694.96319018406,75.17448159509206,155.73557423312886,91.07769509202448,92.69837337423314,139.44588220858898,62.730901349693234,24.395729633951483,2.4242716686287302,75.93085929656104,28.683027715861233,70.3633678163189,54.75118645405976,53.47796031369445,-5.236698697808926,-54.59858733854132,0.8792743118283235,6.375534712186489,3.0114861655906098
39,1419.75,165891.6,84.10247000000001,213.51925749999995,14.639597499999997,92.7760275,139.81255200000004,62.62327750000001,74.53446474314305,1.6846337132487754,119.8138443900571,113.22525220219252,88.34196812136749,108.05741589252405,59.235245431689336,58.38712659097969,21.73015011504237,-17.947517096814156,50.802898787094236,-5.278781658349887
40,564.4069767441861,165683.2441860465,151.67451627906976,102.1205593023256,12.141663953488372,92.67651023255817,139.2200541860465,62.92482976744187,69.94027420435471,-0.562667626862633,53.5183896590681,142.24972995223507,63.622960096577636,107.91960009811885,95.81905083261695,34.16202766729228,71.83223377503387,-11.645873272096777,-12.627970111311956,-0.11440888409570084
41,1621.3714285714286,165793.45714285714,76.95112857142854,148.53502571428567,13.646221428571426,92.73140885714287,139.47617514285713,62.82497457142858,19.01906194084912,2.293895932383231,75.6024964844744,104.80463089804925,33.602641493041965,56.70806251113213,56.45365396609405,-20.71426380159622,26.01526361912289,8.435158454918422,25.39765056539839,1.76202823908254
42,981.5431034482758,165765.2155172414,43.522850000000005,90.73101034482758,128.00759051724137,92.68591344827584,139.29995896551722,62.8533127586207,69.6231619836753,-2.3629849305981185,111.03809934939385,83.6257401471887,117.73004507231796,78.01286791196017,129.14390625493343,88.35955171125184,-5.2441774683370035,39.802654172071904,-0.29222545227068736,0.63264663405315
43,1225.8625,165843.1375,27.84424875000001,158.48352999999997,92.96597625000001,92.65746374999995,139.43816950000001,62.89396175000002,67.99888026336541,2.855760172641123,115.22805411395345,57.72140966377227,98.8319636226702,61.36260493454599,89.62734428686083,50.46388560672224,-34.43052017832497,29.140361316761794,21.682737574166193,0.533304006346747
44,846.2100840336135,165748.25210084033,158.1110764705882,121.7711504201681,25.97326722689076,92.77610689075632,139.24994890756295,62.892851764705895,67.86893560097549,-0.2647663951517994,46.8061459601965,127.9118527679112,62.174192539186414,107.7128164832485,79.8830961254115,22.223178587814278,57.23832171962517,-23.75215248237892,-12.80191689910645,-2.2625794380274247
45,1645.155844155844,165992.25974025973,116.41806623376624,212.38875844155834,28.881337662337668,92.65761012987014,139.5388376623377,62.67438493506491,76.95946041082652,1.2565702598069475,106.44818878198255,106.45359558602446,86.67782990130974,115.48474440580208,46.40432436629989,49.17587615758024,17.120592783352684,-35.26248715513754,44.696599355294516,-7.246762652781141
46,1001.3164556962025,165738.4746835443,85.95514968354429,147.3762332278481,84.78020854430376,92.69753044303805,139.6046304430379,62.76680227848095,10.930747770670239,2.135689541074383,60.722401715515225,37.20332748451797,59.072224026860155,50.850011711754995,47.01053705813946,-22.61948397150741,-43.36509159608254,-3.0833657070111085,0.7328111759988662,-0.5288317383361258
47,1216.787234042553,165891.82978723405,116.68025957446805,147.47721914893617,133.4681340425532,92.32614297872344,139.68151489361705,62.61636510638299,27.317300046204366,0.23034802558120465,85.97460478602595,46.97282081826038,107.91709499066606,102.758439027768,87.53162424045985,61.988941173771785,-34.60004927211838,-12.73553822588349,-7.271719266111545,7.391584778758423
48,911.1574803149606,165816.03937007874,149.34294173228344,122.69700472440941,114.31312047244094,92.78224236220473,139.28420661417317,62.74427779527558,59.20630499761742,-0.28297429618206443,62.966952110940476,82.17655264767531,99.29842686642405,110.66554377744869,91.96345585629017,55.72757408310083,5.467709827383722,-19.438402484444882,-20.573931048691907,-0.26298437220379384
49,1098.2424242424242,165810.61616161617,136.84845050505058,194.1674252525252,132.2356585858586,92.68105777777775,139.4520321212121,62.85603595959595,70.93265126302282,0.8910323368132049,112.59147227341835,67.36417731413191,128.31396037223803,134.9845689340208,87.85365531374933,102.72279176574828,-19.59816950803324,-28.715056905507115,13.63865870820331,5.965955108308077
50,682.5466666666666,165630.05333333334,72.21494933333332,105.395856,89.6978066666667,92.85519813333335,139.17258959999998,62.865440266666674,39.817376979728444,-2.1311996533904303,63.99600999456194,65.89857384467788,68.27152991349978,39.969337038448586,85.38248715875818,-1.060143250215348,-15.644451900074761,30.40689135401201,-10.912586237114233,-4.8997473273390195
51,1596.6911764705883,165929.29411764705,38.37792205882352,166.93571176470587,10.648533823529412,92.65551911764707,139.60181558823535,62.67372647058821,61.55632161715527,2.6710878306830574,113.9631974368992,114.17647390211555,73.707845136184,69.75508388267569,80.22076241928364,38.08122734945006,24.05250928763721,22.32676874990082,40.0487627847873,-4.1123465273076505
52,1372.9801324503312,165797.80794701987,130.0158397350994,120.31279271523181,108.13280397350991,92.76667470198676,139.46012781456957,62.69728105960263,42.30565528335479,-0.4651327153482493,52.34766194762519,68.6265032685148,85.28077281414417,90.93500217536463,81.92792302361573,27.652746772708632,-6.91627811513986,-13.858174091211614,-23.731999467966414,-0.7130366987690466
53,943.2440944881889,165862.22047244094,79.86574488188975,91.28789685039371,103.73864566929129,92.65221417322837,139.36218582677168,62.853722519685036,50.27964695274661,-1.8344113671291136,68.72384169490347,75.25813675712102,84.2430675469907,60.38514959737933,101.81365790147797,28.701925028503787,-5.409365550349857,26.008934985656545,-17.001423857748495,-2.690916258043961
54,938.3404255319149,165756.79787234042,94.08139787234036,124.00538723404257,86.43131436170208,92.86020085106382,139.48089882978732,62.63597989361701,16.053693373771054,-1.458973661054198,45.67934672968198,53.283943575481395,56.89286763526484,49.694017141981426,62.483163262230114,-22.446689946024225,-23.336363559139485,4.004016587391726,-15.836348949030546,-2.631196350207608
55,989.7837837837837,165779.2972972973,149.46230540540537,124.42190540540535,6.989744594594594,92.77149756756754,139.39059270270275,62.941660270270255,58.89176508370146,-0.25515147265438054,57.87763016708366,136.80752100753372,58.02265919682412,106.74577786799887,81.97420479301505,25.1704639272136,65.10192056616592,-17.85690316135622,-2.2352793417185355,0.44358624264735613
56,456.0265486725664,165840.54867256636,154.84236548672564,144.65672300884953,101.68608407079647,92.6629757522124,139.14368442477883,62.8620704424779,62.7447224088117,0.08239009291051091,62.377670005065305,80.29009352987681,93.8619119572412,112.9838784710904,76.1368156305779,45.90595217922184,2.935756429102131,-30.5571535130083,-12.785104867236523,-1.729752858755652
57,1094.2222222222222,165898.25925925927,45.28770370370368,163.82762037037043,87.07008518518522,92.59587111111111,139.2832240740741,63.00808518518517,53.86308795918136,2.662980161222476,101.62268517504643,46.3979757906703,85.0240207747962,55.64876576041683,70.80549447602687,24.140375731701216,-43.269964017098204,18.309236848832718,20.09669389416305,0.47197352418495037
58,1134.3428571428572,165718.4,91.78729142857146,92.93922999999997,86.91286714285715,92.96839657142853,139.7919925714285,62.58094114285715,47.161590312003604,-1.5991299829223855,49.871668785446694,78.8479614339219,67.60012069148206,53.88701534872045,90.88386949240875,2.7905081719832956,2.1387443571308777,20.20729754770432,-23.41955491381883,-4.624327267632903
59,1978.1454545454546,165823.8909090909,83.53086909090908,155.69654363636363,135.5726618181818,92.78590654545455,139.68909490909095,62.69511490909092,20.37396947131995,1.9688366618079496,100.08379419672521,23.29845107938878,110.00527484993223,91.99779511220316,88.78080844528822,62.57482058543036,-60.53235349639779,-1.8692735642213738,-0.6914590099224673,14.251193538560397
60,834.5294117647059,165697.19607843139,51.49239803921567,107.13938627450982,90.61423235294116,92.74409921568623,139.3425388235294,62.66007823529411,52.781737233676395,-2.479069244770705,82.24909855508557,69.41088200654075,78.78366184217728,36.7962968978562,95.0353085244667,16.178279667339268,-17.07821397407389,43.40359014582258,-1.4430784644683008,-6.106792086101227
61,850.08,165716.54,108.58744000000004,68.769564,106.995406,92.88857839999997,139.60981759999996,62.700548000000005,72.91977975108203,-1.3523872319305992,69.00483172338602,101.7349099368802,98.17961790224417,89.19742492240444,120.43422183663614,61.64514289260575,23.619176879561195,16.72138961935235,-24.598295841788705,-2.129063820559298
62,1214.625,165831.3392857143,118.87938214285717,137.97140535714286,8.61839464285714,92.50197571428573,139.51661964285717,62.76142964285717,28.796256089839165,-0.012711677828911357,56.96918272603569,118.63578395406707,34.690842763769936,83.08294879663246,60.575860793195545,-12.292492442227202,46.984182416292306,-13.249131056153248,9.070046627805624,3.97375242823052
63,1976.4166666666667,165678.83333333334,64.79496666666667,199.47318958333335,25.820762499999997,92.73182750000001,139.78057833333332,62.76470000000001,66.06485016779594,2.0070724417673795,113.08273903458502,98.86311189892166,78.17937005364992,86.43740266387545,55.363280669400034,36.14964234159715,7.688031435324212,-6.461186876476141,47.10807176593741,-5.276635293446335
64,622.4,165957.18823529413,123.37000588235291,163.9421776470588,101.30146235294117,92.59090047058828,139.1762447058824,62.95176305882354,40.32387219123847,0.6591868064974548,69.61087053229626,48.20922070266072,84.85059142981302,94.34049247009976,53.9873818179258,21.86437931125888,-32.31104036061521,-29.565608036163315,0.33750492709691793,0.9829558476844218
65,531.1428571428571,165741.90476190476,122.46343174603174,73.47653650793654,14.175534920634922,92.76767492063489,139.0708679365079,63.036581269841285,72.31552267755877,-1.1505366538145738,59.08019209103863,144.1969654982867,62.305414200892685,92.14886073655393,110.05639175963141,34.654752769260895,72.6925007348041,10.370135119380384,-13.703761772834344,0.9027469412309339
66,1719.1470588235295,165869.8088235294,51.759085294117654,198.02005588235303,128.86751911764705,92.58728676470587,139.83267058823532,62.747416470588234,71.69200969893463,2.1799453926565544,135.2581161871176,45.94285786698986,129.2541383926295,107.50515034271069,96.34750762833593,101.62830530397414,-46.407446275577065,1.6414446100185847,25.20781693585129,11.015683156746604
67,1568.4603174603174,165959.7142857143,98.64321428571425,207.680973015873,129.75697777777785,92.70501142857142,139.48995111111105,62.65874444444446,69.16332229589078,1.476500811985039,124.51494277206776,49.94169357737463,127.73326241408952,123.74731191101098,84.91024771965513,99.15839305992263,-39.680986923328234,-19.95856718954934,22.202783518420713,9.831708940831204
68,787.448275862069,165843.99137931035,130.77550172413794,103.57463189655174,7.141200862068967,92.69412637931038,139.17762293103448,62.86302706896551,52.654497150516995,-0.7440462051714425,52.37712206897255,135.8555352773892,48.45155901068715,92.16113277519996,88.71486510151634,12.85829069078465,66.23883111910878,-4.110888413916559,-8.043823560993049,2.7548447796868847
69,1282.9866666666667,165954.10666666666,58.587446666666665,133.939876,8.647153333333337,92.56272319999998,139.254604,62.80419359999998,35.03922085811928,-1.4806043894815588,86.58346020382511,114.68610959436904,45.22839196475691,51.42361284791418,76.64547633951064,-1.4710996819054227,32.616243054639156,27.629030352902944,24.792378760519433,-0.7628462578589041
70,913.75,165759.96739130435,60.682800000000015,81.41263586956521,109.22475869565221,92.59180413043477,139.2193063043478,62.97771043478264,66.25367991952555,-2.073998881883654,89.0246668361487,86.33491675197789,98.36671076477866,64.9276768984605,118.23107749597278,56.29438408924994,1.4488479371178287,38.15055252420126,-8.715402295902127,-2.6124586153501097
71,1277.0182481751824,165740.58576642335,84.2099045620438,137.29974014598545,37.04455967153279,92.7156178832117,139.69647711678832,62.556110656934266,9.330716483104627,-1.4611899534141797,52.86079845986185,84.44856953766521,17.327508702879967,39.56738127958935,46.74138232269766,-54.35246503425973,10.519864505573024,8.427361826615886,10.921534027899787,3.5981103157491847
72,1193.0,165923.17557251907,103.52054580152667,113.54450916030531,111.88174045801524,92.68721847328244,139.47054259541977,62.637478015267156,28.704892496769045,-1.1835262563859301,59.131301757155875,57.757995450290345,83.36570261683313,73.75154222121374,86.02765090191347,22.056816082673123,-19.817614865044693,2.6529014158471362,-21.09905388929848,0.8937746625104057
73,618.5482954545455,165777.75568181818,95.50819687499997,151.63800454545463,94.29556761363641,92.73409380681814,139.56838323863636,62.860619375000006,12.680960476823948,1.3357881303013996,63.01786086370207,31.02911691646939,68.22680474756217,64.45617294817967,48.847533854444215,-9.150201606356068,-48.89069930016978,-12.500175798583554,-1.7033577909118565,2.493319542612998
74,1008.0555555555555,165782.08333333334,23.721413888888893,141.30561388888887,118.79275833333332,92.83794722222223,139.39045333333334,62.699335555555564,69.51367108522862,0.8407237900718922,123.5177409018175,62.11526568570102,116.28885211980648,74.61067763055266,111.1041395287486,81.10384940028351,-30.121210293785527,33.663365224592035,15.182821707649545,3.607062980412676
75,664.7176470588236,165726.7294117647,138.67286823529417,165.25922705882354,129.29016352941179,92.66484047058822,139.36094941176466,62.80647011764705,53.18421825333185,0.5120730687937093,91.12189606332242,61.7938352247971,114.03920716692329,120.70217081775706,84.237848232648,76.14756827825869,-20.8182448871252,-25.883850937521082,-0.36842974063682676,5.040964233920748
76,726.9171779141104,165729.83128834356,82.08538435582827,144.21711809815963,73.89945030674849,92.782197607362,139.53610190184042,62.70600368098155,12.40792204740276,1.6162141276374544,57.694536697806704,47.69145299105088,49.36267313103148,41.457026714851935,44.72119691001248,-34.63039687324673,-32.911887075796315,3.0368555206655268,3.5032113428339917,-3.401048449276229
77,1318.2777777777778,165798.02777777778,32.288325,179.01325555555556,113.31815,92.61924333333333,139.85581611111115,62.66818222222222,72.43942289180201,2.567902855205838,128.7961134089828,49.82894637804487,117.26639850217504,86.69211608052086,95.79918539145147,81.68208936857128,-42.70830474167943,16.035707263123225,23.94322908743351,7.311770901621537
78,1467.3,165965.8,110.880722,98.712293,99.80420800000006,92.84758360000005,139.5612788,62.72198420000002,45.47427424633613,-1.1597321215750016,47.064533998436424,75.8161775980435,77.48956058770241,73.24541283178105,90.53813717437262,16.66250026993095,0.7110846992303718,3.9581807182926196,-28.782637247952767,-3.051750520410039
79,1954.5,165530.0,112.8558645669291,128.5410015748032,77.21552401574806,92.70615173228347,139.608997559055,62.75864149606299,23.00982979738645,-0.5032250588353835,29.523017591506452,63.072927710965324,49.628323646317135,61.19133182196786,53.3628663377312,-31.519629289851352,-9.409698651644163,-13.48068209265712,-22.160457754121516,-4.3671623468992795
80,895.3333333333334,165862.2888888889,160.2944288888889,111.68356666666669,101.70382666666664,92.83083022222223,139.42304000000001,62.6438711111111,73.3019928072516,-0.38846122753832474,56.43159784958489,98.25742720687425,97.03181942265181,114.60622448392515,97.18403796102488,57.104657743453764,23.372156796369538,-19.836463345845146,-25.249035605509313,-2.4414465402380365
81,1143.4222222222222,165750.6222222222,119.02698666666666,110.23908222222222,129.5934755555556,92.71677644444443,139.497404,62.63675244444443,39.601797275741276,-0.8434201751165937,72.6560358022577,69.5753109656691,103.4847759015922,97.38149276564738,101.82165003978888,59.46220453165301,-9.354490710824127,-2.070180272882587,-19.940499324668103,2.5907298518094666
82,1425.6179104477612,165784.39104477613,79.11302746268657,148.51227656716426,30.790477462686532,92.70893647761199,139.60454011940303,62.707660119403,16.288634721982707,2.5647462242657655,65.28225401153236,87.56570561322908,27.07000951395628,45.96767269625891,43.81951560800575,-41.0809787635862,9.347317726159817,5.196704463513271,21.38862622903976,0.2932543765700104
