#Frame                                               Vec_00012
       1 140.0622 234.8676  40.9920   0.0000   0.0000   0.0000
       2  41.1401 170.0077  99.7554   0.0000   0.0000   0.0000
       3  46.9443 166.0887  97.5144   0.0000   0.0000   0.0000
       4  46.9289 165.7126  94.7636   0.0000   0.0000   0.0000
       5  47.1614 157.7211  99.7259   0.0000   0.0000   0.0000
       6  45.0946 157.5689 103.6128   0.0000   0.0000   0.0000
       7  42.5255 156.2433  96.2279   0.0000   0.0000   0.0000
       8  37.7757 150.5607  89.3396   0.0000   0.0000   0.0000
       9  43.2301 146.7922  94.7557   0.0000   0.0000   0.0000
      10  40.2982 144.7724  96.9103   0.0000   0.0000   0.0000
      11  41.6432 151.8072  95.1454   0.0000   0.0000   0.0000
      12  41.5738 145.4163 105.8017   0.0000   0.0000   0.0000
      13  44.5335 145.9164 108.8634   0.0000   0.0000   0.0000
      14  47.5415 144.0493 113.1030   0.0000   0.0000   0.0000
      15  55.1086 139.1938 112.6925   0.0000   0.0000   0.0000
      16  56.5770 138.1122 110.0582   0.0000   0.0000   0.0000
      17  54.2199 141.1815 107.7200   0.0000   0.0000   0.0000
      18  54.7159 139.6508 110.9211   0.0000   0.0000   0.0000
      19  55.8229 134.8654 105.6983   0.0000   0.0000   0.0000
      20  53.8956 133.5629 106.7246   0.0000   0.0000   0.0000
      21  54.8029 133.6955 110.5659   0.0000   0.0000   0.0000
      22  50.1163 134.7834 109.9044   0.0000   0.0000   0.0000
      23  49.3692 136.5359 108.3184   0.0000   0.0000   0.0000
      24  50.4718 132.2483 102.2984   0.0000   0.0000   0.0000
      25  48.7283 135.7518  99.6731   0.0000   0.0000   0.0000
      26  50.5272 136.0623  96.0541   0.0000   0.0000   0.0000
      27  48.9507 144.6350  91.4510   0.0000   0.0000   0.0000
      28  52.8290 149.3462  93.7008   0.0000   0.0000   0.0000
      29  51.0627 150.4769  95.8898   0.0000   0.0000   0.0000
      30  52.6062 151.6489 100.2154   0.0000   0.0000   0.0000
      31  52.2508 152.8605 100.4129   0.0000   0.0000   0.0000
      32  51.3611 149.1053  98.8087   0.0000   0.0000   0.0000
      33  50.1776 148.5000  96.9245   0.0000   0.0000   0.0000
      34  52.1612 150.5676  98.4761   0.0000   0.0000   0.0000
      35  52.5627 149.8648  96.9399   0.0000   0.0000   0.0000
      36  55.7300 150.4451  93.2900   0.0000   0.0000   0.0000
      37  57.9642 149.4768  95.1481   0.0000   0.0000   0.0000
      38  50.2127 148.8530  92.7228   0.0000   0.0000   0.0000
      39  47.4358 150.0252  94.5634   0.0000   0.0000   0.0000
      40  42.8155 153.2681  94.1164   0.0000   0.0000   0.0000
      41  43.0955 156.8903  89.6403   0.0000   0.0000   0.0000
      42  39.9383 160.9378  88.0947   0.0000   0.0000   0.0000
      43  39.8444 154.0594  83.5032   0.0000   0.0000   0.0000
      44  41.9964 153.4284  80.3655   0.0000   0.0000   0.0000
