#Frame                                               Vec_00004
       1 109.3891  81.3629  25.0487   0.0000   0.0000   0.0000
       2 105.4785 241.4059  92.7848   0.0000   0.0000   0.0000
       3 106.9650 240.9525  91.4489   0.0000   0.0000   0.0000
       4 106.4484 240.0916  91.4920   0.0000   0.0000   0.0000
       5 105.1581 240.6961  91.8088   0.0000   0.0000   0.0000
       6 106.1530 240.8658  91.6353   0.0000   0.0000   0.0000
       7 105.8103 241.6416  92.8898   0.0000   0.0000   0.0000
       8 105.2121 241.2748  91.8447   0.0000   0.0000   0.0000
       9 105.9538 241.0692  91.4102   0.0000   0.0000   0.0000
      10 105.5870 241.4852  90.3594   0.0000   0.0000   0.0000
      11 104.7944 241.2539  91.6375   0.0000   0.0000   0.0000
      12 104.9139 241.4780  90.5191   0.0000   0.0000   0.0000
      13 104.1183 241.8080  90.7276   0.0000   0.0000   0.0000
      14 104.8149 242.0659  92.1020   0.0000   0.0000   0.0000
      15 104.4533 242.5576  91.5151   0.0000   0.0000   0.0000
      16 105.0531 241.5420  90.8865   0.0000   0.0000   0.0000
      17 103.9845 241.7637  90.5429   0.0000   0.0000   0.0000
      18 103.6769 241.6767  91.8106   0.0000   0.0000   0.0000
      19 104.3838 241.3869  89.8577   0.0000   0.0000   0.0000
      20 104.1540 241.2786  89.4308   0.0000   0.0000   0.0000
      21 104.3717 241.9789  90.7710   0.0000   0.0000   0.0000
      22 103.8591 242.1810  89.6196   0.0000   0.0000   0.0000
      23 105.1109 241.9843  88.6441   0.0000   0.0000   0.0000
      24 106.6654 242.3756  90.2439   0.0000   0.0000   0.0000
      25 105.5842 243.2235  90.5270   0.0000   0.0000   0.0000
      26 105.7152 242.8545  90.0025   0.0000   0.0000   0.0000
      27 106.1616 243.1371  91.2373   0.0000   0.0000   0.0000
      28 106.0195 242.7225  90.1146   0.0000   0.0000   0.0000
      29 103.8291 244.0229  89.2365   0.0000   0.0000   0.0000
      30 104.7249 244.7213  88.9856   0.0000   0.0000   0.0000
      31 104.9703 243.4883  90.5452   0.0000   0.0000   0.0000
      32 104.4444 242.8556  89.9761   0.0000   0.0000   0.0000
      33 104.0164 242.4894  89.6161   0.0000   0.0000   0.0000
      34 105.2313 244.1229  87.6970   0.0000   0.0000   0.0000
      35 105.4886 243.8795  86.3361   0.0000   0.0000   0.0000
      36 105.3968 244.1396  86.0894   0.0000   0.0000   0.0000
      37 106.2081 244.0977  86.0551   0.0000   0.0000   0.0000
      38 106.8764 244.8698  87.2550   0.0000   0.0000   0.0000
      39 105.7797 244.8053  86.9641   0.0000   0.0000   0.0000
      40 106.0287 244.2765  86.7785   0.0000   0.0000   0.0000
      41 105.8477 244.5604  86.8984   0.0000   0.0000   0.0000
      42 104.9347 246.0408  86.2811   0.0000   0.0000   0.0000
      43 106.2970 245.4725  87.3496   0.0000   0.0000   0.0000
      44 104.4784 245.3595  88.4730   0.0000   0.0000   0.0000
      45 105.6858 245.3139  88.7612   0.0000   0.0000   0.0000
      46 107.1921 246.5322  88.3964   0.0000   0.0000   0.0000
      47 104.3713 248.2009  91.1365   0.0000   0.0000   0.0000
      48 105.7498 246.4365  89.2731   0.0000   0.0000   0.0000
