Cluster,Frame,AtomID,X,Y,Z,X_Center,Y_Center,Z_Center,R,Theta,D_958,D_1178,D_1366,D_2377,D_3796,PCAcyl_0,PCAcyl_1,PCAcyl_2,PCAcyl_3,PCAcyl_4
10,778.9268292682926,165715.9024390244,75.90754878048779,71.72965853658539,127.48448292682929,92.69955951219512,139.77643365853663,62.59718390243902,70.30184841495884,-1.8109086770852965,96.0790678993324,93.88575538663154,114.9711577934241,87.92434244322077,131.9151554613,87.23521549767243,9.528984765893751,30.673769414525502,-12.108278870086767,0.3116581709100663
11,1376.6285714285714,165711.0,76.15846857142854,207.2006942857143,96.67282285714286,92.70680457142858,139.46696742857142,62.52373599999999,70.20670209084959,1.8123532593579301,115.71077777054337,48.322692079921886,105.82387149185685,100.23493535283448,62.621788504237756,60.539032109801155,-42.32114453606755,-16.945666047371198,30.500104040766033,4.051173510795606
12,1106.6635514018692,165943.22429906542,122.2525953271028,142.5538289719626,90.87540186915889,92.72065476635512,139.49497925233638,62.80785158878504,30.095273873174964,0.11410662254938493,46.377198328377006,54.95659462550773,67.52500605066781,79.0943881939724,53.42893019601471,-5.470365431634473,-20.879035591859513,-23.62471775792465,-13.67633700280962,-1.966807761494234
13,966.2083333333334,165757.97916666666,142.1108520833333,110.15502291666667,132.7890854166667,92.78445458333334,139.18708375,62.82747458333335,57.43664869188027,-0.5310614966059911,77.312383827652,85.13193396566459,113.37029803010542,116.0436434431809,109.29279753279381,81.00196556064971,6.2322887782347784,-9.685453750557368,-19.317663371547233,2.1235662477072315
14,1048.4901960784314,165721.42156862744,83.47821274509805,107.70507647058828,97.06874215686275,92.77446215686274,139.30583549019605,62.76477254901962,33.41770174794566,-1.865379269447855,58.625384685982546,60.75289209805404,71.38053173884711,50.93979595333153,83.80296665647263,2.761842164357207,-18.50833649124953,19.165769393521877,-16.672704174383995,-2.558334512319852
15,1235.8804664723032,165696.42565597667,97.03461195335272,122.93017055393595,39.59921865889209,92.78478635568514,139.57273341107862,62.685575160349885,17.312302232330772,-1.3260597180946343,36.23805194119561,89.29990152857454,11.332649839075527,45.073254558732266,55.05257584141908,-58.31583427825384,21.798703662721913,5.114765533830779,-5.372617306928674,7.571379065791351
16,1101.5142857142857,165807.6857142857,81.06548571428573,86.70251714285715,127.6190057142857,92.55916057142856,139.4700634285714,62.9411177142857,54.28292422497397,-1.7820233527801947,87.29943372379928,79.02462877088205,107.32116560016172,82.21005701320347,118.67178750058572,69.01348814401989,-3.978381825528288,23.935426030192357,-14.170333451804815,0.911369244678845
17,1328.8588235294117,165924.58823529413,139.14513764705887,180.7645211764705,21.51095058823529,92.65187623529413,139.18222611764705,62.67300870588236,62.47136770387546,0.7273413562724398,80.39823247729919,113.38619664930499,68.58701928632289,110.58449600755743,46.64855173314402,25.365568544008195,31.613632163040513,-37.416512078186564,27.53858569826188,-5.834496417645478
18,1318.2777777777778,165798.02777777778,32.288325,179.01325555555556,113.31815,92.61924333333333,139.85581611111115,62.66818222222222,72.43942289180201,2.567902855205838,128.7961134089828,49.82894637804487,117.26639850217504,86.69211608052086,95.79918539145147,81.68208936857128,-42.70830474167943,16.035707263123225,23.94322908743351,7.311770901621537
19,832.1086956521739,165677.54347826086,51.74694130434782,88.33465869565218,131.08966086956522,92.77061956521739,139.2233052173913,62.777747391304324,65.6050599711708,-2.2549655062583764,107.78580342326052,82.7252791123048,117.36008034412178,80.50960870088939,128.40205686315895,87.56822076763123,-5.108288446424993,36.51856728541466,-2.8657486832439134,1.1388766861984843
20,898.9722222222222,165781.73611111112,152.51977499999998,120.71306805555557,26.13366527777778,92.78931888888887,139.31444555555552,62.942478333333334,62.75524136115004,-0.3004104125509382,42.51406478710746,124.81628706874812,56.59507854285451,102.13767081777337,76.77505154286288,12.659379540290793,55.02026245107098,-22.573844289355808,-14.225680726557183,-1.9949260757676919
21,616.6,165758.1,135.920605,168.53180999999998,123.16715749999999,92.72242000000001,139.41067450000003,62.715830499999996,52.33059761974854,0.5899337284393125,87.81850180202403,57.92760003924616,108.93058141958326,116.62600557608724,77.2699547858132,66.2195977060219,-24.44726911959047,-27.90254464925843,0.6486019929209778,4.510857703205593
22,977.6685714285715,165758.56,95.39980971428577,139.0923405714286,73.41140742857144,92.92825462857144,139.69535474285715,62.57179131428572,4.936873760422751,0.15662226316150882,44.6497404938741,52.73165961468116,44.895505243035394,48.105306268908215,43.48425915362865,-39.81296830021785,-24.031287404113137,-5.778897849398701,-5.315759716999186,-3.201647766515876
23,889.25,165662.675,139.91009,148.91386000000003,26.02239,92.57624100000001,139.238402,62.871545000000026,48.67095542047585,0.2034059598164077,51.848825684258905,110.59322138672083,48.950627532742146,95.65461857755162,51.5339596139773,-3.8750762218917423,37.02180234603462,-30.662714850139377,4.850812539335271,-2.576700931917019
24,851.8947368421053,165607.47368421053,143.99969649122812,183.59362105263156,113.918,92.85079859649125,139.92943368421047,62.632011929824564,67.46361324045363,0.7033527964138354,93.36078333745586,68.593193148927,110.84708875151048,124.06266278185862,72.777076266585,72.05620036805462,-15.565733716432131,-33.85626016666324,8.889418627360447,1.8036081541906255
25,707.4888888888889,165698.84444444443,141.1193244444444,162.35026444444443,134.73283555555554,92.61365866666667,139.31674933333335,62.887038666666676,53.9429921498503,0.44286359355317273,94.05824651780982,65.2304887230646,118.58020783122548,124.32542881035255,90.43153129650116,84.97243100913576,-17.592445569378274,-24.08945652708786,-1.2724579482437643,5.512170039000884
26,313.864406779661,165877.22033898305,158.90567627118645,149.9120610169492,102.59363050847459,92.6912416949153,139.08562576271186,62.78033084745763,67.22087824424639,0.16305190705519737,67.50180654180213,82.78570986232263,98.10939026460552,118.28378791706207,77.33828210889659,53.91871921342375,4.473579072338226,-32.4067814199858,-9.615305895602523,-1.5868298369552547
27,684.9444444444445,165593.44444444444,49.36008055555556,83.76333055555557,28.755577777777773,92.7311338888889,139.28528777777782,62.76064722222222,70.73854186321537,-2.230471525477398,87.57335526473702,122.93599432262482,65.181338172181,45.83796409927605,109.96920942208249,24.695075280507215,39.13442789688824,51.50500235578238,7.749032781873187,-5.360463476343288
28,1134.3428571428572,165718.4,91.78729142857146,92.93922999999997,86.91286714285715,92.96839657142853,139.7919925714285,62.58094114285715,47.161590312003604,-1.5991299829223855,49.871668785446694,78.8479614339219,67.60012069148206,53.88701534872045,90.88386949240875,2.7905081719832956,2.1387443571308777,20.20729754770432,-23.41955491381883,-4.624327267632903
29,1584.7666666666667,165629.53333333333,49.922509999999996,198.08480666666674,7.261350000000001,92.76561799999999,139.93854933333333,62.664967999999995,72.55198198297744,2.210984645068249,126.19449751455448,118.36595984552325,87.10516720111754,93.52214186536321,76.12535784552016,61.26649187675964,26.081818801866522,5.161550578226911,49.62875717575144,-3.6713015993035554
30,1613.934086629002,165875.91713747647,118.62921016949151,148.58253427495305,33.619177212806,92.59826798493415,139.67358738229754,62.5973525047081,27.597300332255397,0.3273898428569428,45.233358142318416,93.0549074190951,29.987020056468115,73.43438273769512,35.522598223706424,-37.686605333474034,20.30751891171482,-25.70198232162404,8.108857864258658,-0.7691190268571473
31,417.31388888888887,165700.775,74.31786138888897,133.6481994444445,76.17712361111106,92.80901661111119,139.32878311111116,62.82400116666668,19.438240738924424,-2.8413192329835404,60.001649848145384,51.38131749478062,51.61951006457321,31.768708184267602,57.03234143269981,-30.99488384363339,-30.21860264111763,18.415117566244813,0.1577512287638017,-4.543500437587795
32,1871.1864406779662,165747.77966101695,53.40253728813559,148.18372203389833,132.2248305084746,92.67968305084743,139.39015152542376,62.85107355932204,40.658672940760766,2.376632512450565,110.00220697299387,34.77895794591183,112.88621745187454,81.78907172767445,99.11936846592712,69.2169936336956,-52.59300911612166,15.451052464656957,4.719068134725571,10.62331717500284
33,1115.448275862069,165723.58620689655,46.27418620689655,112.72740000000003,134.23016896551727,92.7332048275862,139.42078068965517,62.576415172413796,53.97044610582808,-2.6266162218623124,111.36074434288504,64.83215409920817,117.04148147941531,78.94901737579205,118.9736872059956,82.41800351951579,-23.75995835853421,31.78807394215011,1.3842670236394097,4.2252177615332736
34,692.6923076923077,165908.05128205128,64.43483247863247,149.82302735042737,87.58835811965814,92.60119435897445,139.00582615384616,63.06359470085469,30.398916892889368,2.776008741261682,79.25864860090813,36.27140545347831,69.73433690937937,45.77109283773769,59.479636661793194,-5.189706386986197,-48.73609934831654,12.729367983420797,8.222023991898359,0.27098946396920404
35,567.2173913043479,165740.30434782608,131.57319130434783,95.62002391304348,4.371458695652175,92.76762782608698,139.01034304347826,62.9460652173913,58.62588495363752,-0.8456286158038929,56.24787184110526,141.88483527291055,54.00606227189926,95.6775903173187,96.52581112668108,23.598647162240983,71.64692618859104,-0.8656866287533876,-8.62273962422608,2.4469611691648083
36,315.1363636363636,166078.0606060606,90.36758333333336,88.47923787878786,43.45738030303031,92.61785454545455,138.90534848484847,63.03575878787879,50.788488966306254,-1.6169378538376558,45.59729298982454,106.93790160812141,40.97170109492183,47.74430905471589,87.92198136802551,-18.065866063821534,34.24214877519022,25.16491259836011,-15.376660985573652,-1.794067863684367
37,1609.0666666666666,166067.53333333333,118.67556444444442,100.9600422222222,99.78926666666665,92.83448844444443,139.4011328888889,62.80732133333335,46.52356641509017,-0.9806950699918177,43.84506818746589,77.29951087720839,77.98255703641397,78.2294180316823,88.74085437118144,17.335383080807432,3.0334130483530917,-1.6633803334633286,-30.597846586425742,-3.4204003426078526
38,1577.8387096774193,165934.7741935484,34.301622580645166,159.3883548387097,7.935706451612902,92.67470967741936,139.58496129032264,62.580636774193536,62.15100296047123,2.809250903737637,114.9691297233424,117.87326706059838,73.98190224185431,67.5031808388545,85.9547928181487,40.45221596254827,27.79159159695287,27.94541744203032,38.823914437680315,-3.934389975577032
39,1390.7169811320755,165588.79245283018,88.94964528301887,104.11403396226413,9.567069811320755,92.5439083018868,139.48338528301886,62.90510113207546,36.050245359953685,-1.6824910895288758,61.02102280030877,123.84299629765378,33.81167667241719,59.999641239378256,85.32665351320088,-10.606876639639184,51.38807928390042,20.270527632959976,2.4644361621665105,4.529641745869835
40,1732.391304347826,165972.0652173913,103.4622847826087,206.020547826087,131.5338586956522,92.61386260869565,139.53175000000002,62.641245652173914,67.58725021005998,1.4053217284049409,123.02527349407733,50.41446553557212,127.89215435972918,125.06624800195223,85.15222179185325,99.42155989150918,-38.77353398510102,-21.19844859139672,20.84779834916803,9.83142547539558
41,922.3658536585366,165852.53658536586,31.03643658536586,163.5026073170732,97.11506341463414,92.6934380487805,139.33369317073172,62.86470390243902,66.39741464899824,2.7715574480092524,116.18722996397388,52.94228311244014,100.74460134146554,65.66653893115645,87.59556609537469,52.79002421200207,-38.96052897927776,24.514260411056085,22.004631879092116,2.156232326960149
42,1308.1836734693877,165718.2857142857,76.88824489795918,84.37452857142854,8.098442857142858,92.68795428571428,139.42108000000002,62.752482040816346,57.44545479373197,-1.84917233068534,74.98849761915112,135.11518258735632,53.68120560292313,62.88345063851568,105.42547828642869,19.06530475767982,57.97470364024187,33.849839173380175,2.9102156373553134,-0.03231395987668124
43,1640.1627906976744,165839.37209302327,45.98208604651163,195.65760930232554,127.63052558139533,92.59821813953486,139.83363023255816,62.693514883720944,72.9060964726053,2.266815700331599,136.03416847964,47.231407088332006,128.92589804644385,105.2269580682675,98.04017672333508,101.52376375370658,-45.40031585476291,4.6851720682446,25.43428962479588,10.724411210184583
44,1482.5272727272727,165827.78181818183,122.81805818181817,207.05426181818189,123.83694545454543,92.73730618181816,139.63835818181818,62.70029454545455,73.9681180256009,1.1515958612053299,117.373589353928,61.59521304737185,124.87273639849887,129.99904219908018,79.68464635870141,96.01215626393049,-27.023545142643655,-28.712136759144816,21.34530007495621,6.102473299151224
45,1402.8548387096773,165879.46774193548,123.89600645161292,178.28357903225807,10.645961290322584,92.68320580645161,139.6549761290323,62.47866129032259,49.78386859962036,0.8925428429024047,81.98310688442331,115.5845817086085,60.626904240276616,102.03865123664922,46.0412548952956,16.773451034024966,33.90406339950707,-30.384346300822628,31.304446792537593,-4.649252247320867
46,1344.4791666666667,165851.16666666666,141.21766874999997,169.35772708333334,6.684291666666666,92.61321125,139.55153041666668,62.70132291666666,57.238067120154376,0.5569036413508583,79.51552836010642,126.25818949406253,65.51797457955277,111.61750633186342,59.10356932436,30.04419132516911,46.84522775397563,-30.025562098344608,23.552899055558544,-3.063554285223427
47,1145.4901960784314,165893.85294117648,100.83410294117643,113.09037450980388,110.75436666666664,92.71064078431371,139.49926078431366,62.61244000000001,27.834665348122428,-1.2731319905862104,58.988133628788724,57.006535261659465,82.01612079192415,71.19337961569526,85.62454668993152,19.69547137071077,-20.66509817439307,4.305926752934104,-20.812694620894458,0.8261111701114233
48,295.949494949495,165564.0202020202,156.3424848484848,100.2289686868687,34.65956767676767,92.60680666666666,138.9832098989899,63.054996767676776,74.78340812824038,-0.5467506768761151,39.44048327176047,130.33821704163245,65.47771978947212,105.38413207891364,92.0767979201826,25.912630879749834,61.34969302471721,-16.841582026453583,-24.89788008005737,-3.023444546147489
49,1019.4620253164557,165714.8417721519,90.81708227848107,108.00679556962025,27.927827215189875,92.73308506329116,139.456747721519,62.789467468354424,31.665741174985047,-1.6292800625307777,46.14550187664107,106.24671688837918,21.340184965923008,47.07038286813693,73.3541134642672,-37.42506779342269,36.523079099062045,18.010950293564964,-4.660849716118031,5.476594005709952
50,1231.1020408163265,165965.81632653062,59.727630612244894,137.93377551020407,7.4359816326530614,92.56349061224488,139.274933877551,62.79409632653062,33.065914368098476,-0.7850828244916865,87.34422493322252,114.40586327135982,45.14532649414377,53.80144354856706,74.40980046800418,-1.126739280644226,32.33540563635509,24.714716224366168,26.366432893312748,-0.37787964028155413
51,913.9459459459459,165552.0,105.95438828828824,158.16670360360357,73.07846216216217,93.0401156756757,140.31847117117113,62.398556036036034,22.106186418168676,0.9376239779198994,53.219532732365934,51.70121760247451,52.64500901719138,65.80874754416301,28.111113838906164,-29.9769346456628,-27.864020898264094,-26.167317379015827,7.069945460951745,-5.143976417785286
52,1491.4411764705883,165973.5,39.18297647058824,185.41690294117646,24.790076470588236,92.41999235294118,139.35865941176473,62.91693941176471,70.79778546102943,2.429722210257053,118.6860537217723,103.22866129397657,82.19543408599058,76.68473890717367,72.94949640755823,44.5971084895589,10.97999115860582,12.955870464503697,43.7045026548979,-4.8639852730764055
53,619.258064516129,165575.53225806452,149.9771387096774,91.58335483870967,129.33049516129032,92.69674677419354,139.14093741935486,62.97149870967743,74.59500920804574,-0.6931571801068985,78.18597415192836,103.0585581584245,117.6440820235987,122.24713137987159,121.39120025592929,93.83677787013885,24.537185879130572,-5.816920551796486,-22.099938867351398,0.468699268361938
54,822.8714859437752,165763.17269076305,92.77074899598395,141.49147148594378,82.68953775100401,92.75207895582327,139.5281796787148,62.79726650602409,3.945819042490602,0.639535036298737,51.84364272309793,43.55092275492311,54.46086131500572,51.203410374089664,47.02478220402276,-28.47837109376813,-34.90637656458541,-5.137797081176312,-4.641864216411322,-1.7657005352990973
55,1024.3384615384616,165798.46153846153,137.11521538461534,91.8725615384615,113.6629123076923,92.62835661538466,139.42853353846158,62.71351384615382,65.29230275261293,-0.8189411966084571,60.973831597011866,93.8972762596838,99.46358443103406,103.24726883642577,108.16669824287578,59.71338805369673,17.84777054127263,-3.9861454760929727,-27.620852601144144,-1.4322016428550128
56,1741.605633802817,165585.42253521126,150.5271591549296,131.2607126760563,40.82912535211267,92.61279126760564,139.28588845070428,62.86930422535208,58.75023907269936,-0.1343696372181302,37.66935528027185,109.471115773138,55.2472129730587,96.84998093775576,63.380631514428295,0.21608465003820437,38.67174969288894,-28.91187773777396,-14.066217909517883,-4.408809366927734
57,1363.1153846153845,165839.15384615384,132.60959615384613,117.7669692307692,101.29450769230768,92.72519846153847,139.4555546153846,62.767951538461524,45.95168645427176,-0.49276616725594213,45.58149347919926,73.22536971399845,80.41903205396794,89.07619753434705,79.99743839601521,20.451852380030445,-1.0834761771278536,-14.916750420346567,-26.57437432674226,-2.3485549504433716
58,1567.9642857142858,165969.26785714287,128.98349821428576,196.4450821428572,5.213101785714286,92.53875928571426,139.42372214285714,62.830987857142865,67.90547855434123,1.0036816412686054,100.94918573412363,126.44217128440323,79.67736080285127,118.90402033499113,57.806865281680345,50.682689152286535,40.89321638791495,-30.867958642272406,39.32489164574047,-5.028000663960467
59,623.2446808510638,165669.00531914894,82.6747164893617,141.15223351063835,73.1276462765958,92.93544712765957,139.4997840425532,62.72743053191487,10.817406901458194,0.985972858325911,55.488295472584255,49.79995576886904,47.55206007447537,39.67393580839433,46.25276310095258,-36.669149042232746,-30.220254302356302,4.903552185501631,1.715023476074477,-3.5830991221521793
60,801.9660377358491,165841.2528301887,94.76973358490567,152.92054754716992,93.43090000000004,92.8835430188679,139.93086513207538,62.593268603773545,13.272449044522734,1.4339611373409435,63.63134416786139,30.520717126406666,67.90829946371811,63.99273938392414,48.1971994892562,-9.655203477088936,-49.55981063785397,-12.386915763708192,-0.8967698223359486,2.5818312574607334
61,449.18333333333334,165816.18333333332,48.68671,152.933905,101.01306500000001,92.38935633333335,138.77393233333333,63.43701766666666,46.31953233673922,2.826798343866729,98.78927436398207,37.48165601598371,89.19309907520231,57.09499719942608,77.30107397552075,28.494257951360392,-50.60801378635164,19.369893300578646,11.996054145562965,3.5777272473785247
62,1402.8823529411766,166136.0,45.22255000000001,190.12464999999997,98.1034411764706,92.28937352941176,139.8525994117647,62.58275235294118,69.1826638235839,2.3289303469916147,119.94943408595525,46.891455784438584,105.84898052484385,83.79145951082072,77.04298693828923,60.86232576172659,-44.81754755129965,5.001988319158466,27.39466764860928,4.884433986392063
63,1197.1089108910892,165718.33663366336,96.69715148514851,130.9156495049505,47.54917821782177,92.83765801980196,139.6873253465346,62.655291683168336,9.824929962719272,-1.1316288426546282,36.91425250101438,78.80073101976711,17.942073708635565,44.09889246184059,46.23615623780955,-58.94124922203931,8.376206563113378,-0.20056674473215746,-3.464031052039487,3.032335376246785
64,723.3703703703703,165850.62962962964,133.87037407407405,143.37853333333337,102.97616111111113,92.59379740740741,139.4305503703704,62.820833333333304,41.881302827893485,0.09157374225162375,56.444952925165346,61.039093186407634,83.37960222462905,95.06550602758635,66.2601013280525,22.440926212486765,-15.9224506030812,-25.5335894351392,-13.940042076154455,-0.5111356697257509
65,488.9375,165810.91666666666,99.76815416666663,65.86750000000002,15.085995833333335,92.97423874999997,139.21333624999997,62.729530833333335,73.82965776749622,-1.4773737307781758,68.49147764132991,143.17004383834362,63.47735063513364,80.86115132354881,115.64072777901977,36.33506250125735,68.82841040466909,24.67115216071936,-8.493542200112858,0.4815817799901831
66,1857.0961538461538,165792.34615384616,55.68821346153846,155.98111153846148,11.007925000000002,92.5819719230769,139.59759538461537,62.800386923076914,40.646970418753114,2.725784283266,95.63917117870159,108.81116472934224,53.7033005009249,59.12107761791485,68.55802018654366,7.196823029923142,23.490246306312166,18.80268441815354,33.40442016382042,-2.3485711882407463
67,1103.030303030303,165771.57575757575,92.21786666666667,117.13939090909092,88.0510212121212,92.88343575757577,139.46965454545457,62.63032757575758,22.97323745175985,-1.599725252341733,46.25301567583227,57.217536988332235,59.31570895833073,48.61824738049441,69.38711770932264,-17.7689681743978,-19.505047140325008,9.232279205404955,-18.35764403863842,-3.1236955439065244
68,876.0857142857143,165711.4,86.06174285714283,66.92674857142858,28.7222,92.89271942857144,139.49866400000002,62.570852,73.19989546145251,-1.665366733182073,67.26919346446671,132.03606728803769,62.27247473854191,66.37503920500605,113.04808714537755,26.28225795209108,55.899627125014476,32.94662056668308,-9.430564894413632,-1.9487809214209535
69,1442.3272727272727,165864.14545454545,56.220814545454544,108.57013090909092,109.4025181818182,92.6842530909091,139.39976254545456,62.747993818181804,47.94596140566839,-2.433783641171637,86.40812745848666,61.77920090828759,91.40862667166512,54.4724281457025,100.56789480659336,36.04012220894039,-23.69477795687677,33.34140210625445,-5.249410303032992,-1.2101153236378541
70,538.7307692307693,165787.34615384616,96.99051923076922,66.41229615384617,134.2555653846154,92.87856538461537,139.46194153846156,62.552924615384605,73.64641866448741,-1.5187322070632427,94.66097698180072,102.08751579181443,121.05429547905608,102.98494411386797,136.61159744784143,100.35588860575959,19.250426163272913,22.04074529168559,-15.782556291192234,1.0007183909761777
71,836.5490196078431,165716.568627451,141.94303529411766,189.26615686274505,130.77460000000002,92.71517960784311,139.44117607843137,62.86942705882352,70.40094238218803,0.7919109428389206,108.39138711909277,69.43296486120312,126.4496647329006,134.71659179724335,87.27037051975203,99.61897058716343,-16.73438919740171,-29.78859290012931,11.180501895035258,5.083758803604349
72,1078.7708333333333,165833.6875,40.50903958333333,122.70378125000002,100.76275,92.62783958333331,139.2419075,62.86533375000001,54.80804345277564,-2.8348757293521736,96.60223975191339,59.758366283822475,90.64912642677423,47.15904625764361,96.32581888304891,34.21174275609883,-29.055680064443326,39.09894099721132,5.414899072429926,-2.2600248755380936
73,1572.7826086956522,165929.52173913043,82.1487652173913,215.16633478260866,23.200760869565215,92.74567043478262,139.82035130434787,62.689082608695664,76.43326185415472,1.7076913389179658,119.05690941973171,106.41273289985338,88.5062270682547,105.61424487513165,55.40623035789996,54.80443777993505,14.42687354074037,-19.090953662541562,50.849842714151244,-5.675812011783471
74,1225.075,165808.775,125.40296750000002,197.97495499999997,109.5684975,92.67549950000003,139.66531300000003,62.6106635,67.21774708169052,1.0617469773553125,102.27510827594625,57.61340584586215,109.66351223649806,118.48284048710806,64.96625084802304,67.91588702460582,-29.011073669770575,-32.53922893285173,18.471707812059336,3.249631640812763
75,514.9347826086956,165730.04347826086,119.19120434782609,74.91652173913045,10.282710869565216,92.78689217391302,139.07442565217391,62.99343000000001,69.66407939120386,-1.182642004551985,60.9095471299243,144.95789614396847,60.55068842166519,90.84196968909454,109.49345683691456,33.455060193760666,73.26793899693816,11.666310576480221,-11.413465976624696,1.4802940685733899
76,906.8529411764706,165661.23529411765,152.5691676470588,136.65684117647058,135.56294117647056,92.67406470588237,139.15102882352943,62.94533000000001,60.164951168889196,-0.04594721575664662,86.44363026371096,80.86670635680235,119.61226140265168,126.79649427809666,102.58274799294753,90.3965386311189,0.10105536289820428,-19.782283143998292,-10.83371568323428,3.3106391741864107
77,1000.6909090909091,165728.5090909091,56.7495,89.36966909090908,84.2776690909091,92.97643200000005,139.334192,62.55500909090908,61.76660531288782,-2.1984528868688993,77.8157175648617,85.51904156417801,77.85176418492063,40.368040217001365,103.62073183676364,20.577540476136015,0.7140595891891024,45.789765891496785,-6.2511376351994485,-7.423297490295222
78,1116.7916666666667,165732.95833333334,159.92161875000002,137.30476041666665,30.81684583333333,92.52579750000001,139.1825233333333,62.92461333333333,67.72609267283916,-0.030869900605791367,51.48602575712186,121.62571243673494,64.1671714312543,109.42910690930891,70.45474237114574,21.519737662583832,48.85018650423146,-29.836714431543346,-5.870509352911214,-3.405541017265604
79,1574.3333333333333,165908.05128205128,47.516630769230765,96.14193076923078,114.45720769230765,92.79234666666667,139.3135825641026,62.732395384615394,62.70343249329723,-2.381024520991301,97.36337973362228,76.48306335488253,102.59596452112166,63.17896909633413,115.93306882660055,59.74350433756497,-10.692723326953521,39.5139676242216,-3.2030904774265547,-1.4900091801008888
80,663.4677419354839,165648.83870967742,135.86650483870966,81.28216774193547,9.38412419354839,92.62871709677417,139.14707838709674,62.99501516129031,72.32899078047892,-0.9290564829898067,58.37596410675512,147.49021166594449,64.05513978015072,100.89608244048809,107.73460316557977,38.817531091242046,76.56875817505819,2.387690100096555,-13.223281756000421,0.9588910152626907
81,1143.4222222222222,165750.6222222222,119.02698666666666,110.23908222222222,129.5934755555556,92.71677644444443,139.497404,62.63675244444443,39.601797275741276,-0.8434201751165937,72.6560358022577,69.5753109656691,103.4847759015922,97.38149276564738,101.82165003978888,59.46220453165301,-9.354490710824127,-2.070180272882587,-19.940499324668103,2.5907298518094666
82,1425.6179104477612,165784.39104477613,79.11302746268657,148.51227656716426,30.790477462686532,92.70893647761199,139.60454011940303,62.707660119403,16.288634721982707,2.5647462242657655,65.28225401153236,87.56570561322908,27.07000951395628,45.96767269625891,43.81951560800575,-41.0809787635862,9.347317726159817,5.196704463513271,21.38862622903976,0.2932543765700104
