#Frame                                               Vec_00013
       1 146.9216  31.7422 118.1292   0.0000   0.0000   0.0000
       2  71.3300  98.6697 106.6699   0.0000   0.0000   0.0000
       3  70.5206 101.5217 111.5114   0.0000   0.0000   0.0000
       4  71.1792 101.0727 121.2684   0.0000   0.0000   0.0000
       5  77.3133  97.7080 123.4025   0.0000   0.0000   0.0000
       6  69.3457  94.9331 124.3734   0.0000   0.0000   0.0000
       7  74.5035  89.3624 124.8363   0.0000   0.0000   0.0000
       8  77.7463  89.5524 130.7396   0.0000   0.0000   0.0000
       9  81.3019  83.2986 138.0529   0.0000   0.0000   0.0000
      10  80.2890  89.3333 132.8341   0.0000   0.0000   0.0000
      11  79.4530  88.5589 123.7769   0.0000   0.0000   0.0000
      12  77.2655  87.6567 122.1333   0.0000   0.0000   0.0000
      13  74.5128  79.1397 130.6691   0.0000   0.0000   0.0000
      14  68.4606  81.1826 136.8494   0.0000   0.0000   0.0000
      15  61.1100  79.4792 125.4275   0.0000   0.0000   0.0000
      16  62.8795  83.7091 125.9822   0.0000   0.0000   0.0000
      17  61.1594  92.2550 132.2091   0.0000   0.0000   0.0000
      18  50.0465  95.0499 130.5711   0.0000   0.0000   0.0000
      19  49.3420  95.7904 130.7293   0.0000   0.0000   0.0000
      20  54.7186  89.6277 132.4671   0.0000   0.0000   0.0000
      21  47.8755  93.1455 140.3779   0.0000   0.0000   0.0000
      22  47.0571 106.5654 135.1817   0.0000   0.0000   0.0000
      23  47.1103 107.5524 133.9995   0.0000   0.0000   0.0000
      24  40.4460 106.3725 135.8520   0.0000   0.0000   0.0000
      25  38.4502 102.0058 128.0723   0.0000   0.0000   0.0000
      26  39.3804 100.8366 124.9541   0.0000   0.0000   0.0000
      27  39.1521 104.7929 125.8971   0.0000   0.0000   0.0000
      28  40.0002 108.0453 124.0205   0.0000   0.0000   0.0000
      29  43.9241 109.2781 125.3975   0.0000   0.0000   0.0000
      30  49.2995  99.8739 128.9916   0.0000   0.0000   0.0000
      31  48.2866 101.2193 130.3485   0.0000   0.0000   0.0000
      32  43.1754  99.2478 136.0227   0.0000   0.0000   0.0000
      33  42.7318 102.9289 129.6104   0.0000   0.0000   0.0000
      34  30.1823 102.7199 132.5327   0.0000   0.0000   0.0000
      35  35.2818 104.1757 126.3448   0.0000   0.0000   0.0000
      36  30.4078 103.4247 126.4595   0.0000   0.0000   0.0000
      37  25.3665 103.5378 124.5060   0.0000   0.0000   0.0000
      38  23.9601 100.3916 131.5499   0.0000   0.0000   0.0000
      39  20.7394  90.3595 130.6586   0.0000   0.0000   0.0000
      40  18.0845  94.5224 131.6626   0.0000   0.0000   0.0000
      41  16.2831  90.7490 133.8720   0.0000   0.0000   0.0000
      42  11.0163  90.4248 134.7377   0.0000   0.0000   0.0000
      43  12.1571  93.1036 134.7553   0.0000   0.0000   0.0000
      44  11.2440  99.9076 129.5948   0.0000   0.0000   0.0000
      45  10.4899  95.7014 128.3138   0.0000   0.0000   0.0000
      46   6.2362 104.5764 130.8946   0.0000   0.0000   0.0000
      47   6.8869 104.6613 123.4595   0.0000   0.0000   0.0000
      48   8.7772 105.6624 125.8778   0.0000   0.0000   0.0000
      49  13.3245 103.1222 122.3039   0.0000   0.0000   0.0000
      50   3.1569 105.0491 120.0196   0.0000   0.0000   0.0000
      51   2.5179  97.6490 121.0790   0.0000   0.0000   0.0000
      52 194.5244  95.1230 118.8248   0.0000   0.0000   0.0000
      53 189.9299 101.4247 120.6470   0.0000   0.0000   0.0000
      54   0.4317  95.0915 113.2690   0.0000   0.0000   0.0000
      55   0.1072  99.7567 109.9205   0.0000   0.0000   0.0000
      56 192.7884 101.1279 102.5354   0.0000   0.0000   0.0000
      57 190.4308  99.7796 101.6637   0.0000   0.0000   0.0000
      58 189.6730 104.6761 100.0638   0.0000   0.0000   0.0000
      59 183.5697 103.9837  97.6120   0.0000   0.0000   0.0000
      60 182.0770  96.7302 103.0422   0.0000   0.0000   0.0000
      61 172.5744  95.4540 101.7746   0.0000   0.0000   0.0000
      62 174.0953  91.3444 102.3673   0.0000   0.0000   0.0000
      63 175.2527  91.7769 105.6782   0.0000   0.0000   0.0000
      64 177.3241  89.3956 105.0315   0.0000   0.0000   0.0000
      65 182.0681  92.0369 104.3484   0.0000   0.0000   0.0000
      66 182.3400  93.9919 109.0194   0.0000   0.0000   0.0000
      67 187.0139  91.5224 110.6905   0.0000   0.0000   0.0000
      68 188.0078  92.2221 110.4040   0.0000   0.0000   0.0000
      69 189.1087  91.3447 107.8247   0.0000   0.0000   0.0000
      70 186.1073  93.9243 106.1540   0.0000   0.0000   0.0000
      71 183.2567  89.9100 111.4958   0.0000   0.0000   0.0000
      72 187.5265  86.7282 110.1385   0.0000   0.0000   0.0000
      73 186.3996  83.0442 117.6315   0.0000   0.0000   0.0000
      74 187.3230  80.8535 124.3255   0.0000   0.0000   0.0000
      75 186.1711  79.1890 122.2689   0.0000   0.0000   0.0000
      76 190.2132  76.4092 131.7426   0.0000   0.0000   0.0000
      77 189.4749  74.8372 135.0282   0.0000   0.0000   0.0000
      78 188.8743  81.5868 139.4495   0.0000   0.0000   0.0000
      79 187.4969  73.1019 139.0029   0.0000   0.0000   0.0000
      80 192.3694  71.9522 137.1841   0.0000   0.0000   0.0000
      81   0.8999  65.7433 135.2332   0.0000   0.0000   0.0000
      82 191.3326  62.1484 136.9956   0.0000   0.0000   0.0000
      83 191.7447  58.8226 127.1180   0.0000   0.0000   0.0000
      84 191.6660  54.8670 128.2250   0.0000   0.0000   0.0000
      85   0.7329  53.7273 128.9920   0.0000   0.0000   0.0000
      86   1.7259  48.5405 126.7152   0.0000   0.0000   0.0000
      87   8.0449  49.8550 129.0982   0.0000   0.0000   0.0000
      88   6.2337  47.9972 128.7138   0.0000   0.0000   0.0000
      89   3.7935  46.0709 122.7105   0.0000   0.0000   0.0000
      90 194.1093  41.3372 122.8025   0.0000   0.0000   0.0000
      91 190.6514  40.5240 121.2571   0.0000   0.0000   0.0000
      92 194.3522  40.7763 124.3901   0.0000   0.0000   0.0000
      93   0.8679  41.1736 123.3897   0.0000   0.0000   0.0000
      94   5.8510  34.6014 118.9976   0.0000   0.0000   0.0000
      95  12.9199  41.2156 116.4927   0.0000   0.0000   0.0000
      96  18.0766  39.4921 112.0382   0.0000   0.0000   0.0000
      97  18.9791  34.0295 111.1059   0.0000   0.0000   0.0000
      98  20.2166  36.5779 115.6248   0.0000   0.0000   0.0000
      99  20.1485  33.9793 112.8285   0.0000   0.0000   0.0000
     100  25.1521  39.6710 107.8957   0.0000   0.0000   0.0000
     101  32.6725  42.6937 105.1747   0.0000   0.0000   0.0000
     102  35.8524  40.9509 105.6619   0.0000   0.0000   0.0000
     103  38.5697  41.7423 105.1808   0.0000   0.0000   0.0000
     104  39.1548  47.2818  98.4231   0.0000   0.0000   0.0000
     105  37.5453  41.6915 100.8008   0.0000   0.0000   0.0000
     106  38.3731  42.6512 100.7978   0.0000   0.0000   0.0000
     107  44.5977  45.2139  91.7339   0.0000   0.0000   0.0000
     108  47.7275  41.5840  92.7330   0.0000   0.0000   0.0000
     109  38.6046  44.0469  93.9965   0.0000   0.0000   0.0000
     110  44.6881  43.3419  92.7706   0.0000   0.0000   0.0000
     111  41.1503  47.3099  89.3161   0.0000   0.0000   0.0000
     112  37.3650  44.8549  92.6608   0.0000   0.0000   0.0000
     113  41.3151  43.9597  86.9601   0.0000   0.0000   0.0000
     114  38.6671  49.1389  90.0601   0.0000   0.0000   0.0000
     115  39.1349  39.8007 101.7259   0.0000   0.0000   0.0000
     116  38.0937  39.6299  98.8173   0.0000   0.0000   0.0000
     117  38.0303  36.9649  97.1335   0.0000   0.0000   0.0000
     118  40.7409  43.4884 101.8142   0.0000   0.0000   0.0000
     119  35.0945  33.8258 100.9523   0.0000   0.0000   0.0000
     120  34.4842  19.2282 106.4909   0.0000   0.0000   0.0000
     121  37.3002  17.1646 102.2605   0.0000   0.0000   0.0000
     122  30.8634  14.6732 107.1956   0.0000   0.0000   0.0000
     123  37.2621  12.0721 106.9806   0.0000   0.0000   0.0000
     124  39.4087  17.3934 106.9838   0.0000   0.0000   0.0000
     125  41.2511  18.9416 105.9315   0.0000   0.0000   0.0000
     126  48.7267  19.5948 104.9861   0.0000   0.0000   0.0000
     127  52.0686  14.3845 106.3578   0.0000   0.0000   0.0000
     128  54.8027   9.3281 105.3988   0.0000   0.0000   0.0000
